7.738362021740060300e+03,-4.373385770286786212e-03
7.738362702840007842e+03,3.800746271814592347e-03
7.738363384040072560e+03,-1.282807274558983579e-03
7.738364065140020102e+03,-4.924622035580417112e-03
7.738364746239967644e+03,-2.940490848544308200e-03
7.738365427239798009e+03,-1.770196204845531085e-03
7.738366108439862728e+03,1.042424924348583914e-03
7.738366789539810270e+03,-6.922421818460589016e-03
7.738367470739874989e+03,2.470061657989797155e-03
7.738369514139834791e+03,-2.236142082218228744e-03
7.738370195239782333e+03,5.876370680333975471e-03
7.738370876240078360e+03,-3.633905681100002560e-03
7.738371557340025902e+03,0.000000000000000000e+00
7.738372238540090621e+03,-5.962339056545529203e-04
7.738372919640038162e+03,1.685099463428318955e-03
7.738373600840102881e+03,-3.397620724871708298e-03
7.738374281940050423e+03,-7.460703460466788783e-04
7.738374963039997965e+03,-1.667580438983629065e-03
7.738375644240062684e+03,-7.860707683800871592e-03
7.738376325239893049e+03,-1.580455219720611204e-03
7.738377006339840591e+03,-1.583382366519225926e-03
7.738377687439788133e+03,-4.263051705882370257e-03
7.738378368639852852e+03,2.819853381641479473e-03
7.738379049739800394e+03,-7.647004822526337620e-04
7.738379730840213597e+03,-5.874894604090741268e-03
7.738380412039812654e+03,-3.166585060380922023e-03
7.738381093140225857e+03,3.300676942112890089e-04
7.738381774240173399e+03,-9.158369255902076844e-03
7.738382455340120941e+03,1.405165403609354158e-03
7.738383136440068483e+03,-3.403701088189436952e-03
7.738383817540016025e+03,5.646814152148849075e-03
7.738384498639963567e+03,-3.004125643315758154e-03
7.738385179840028286e+03,4.359283941417491093e-04
7.738385860939975828e+03,-9.518365060771083463e-04
7.738386542039923370e+03,8.552772302044431285e-03
7.738387223239988089e+03,6.279883483106818431e-04
7.738387904239818454e+03,-7.633209216142633480e-03
7.738388585340231657e+03,4.001713740880763481e-03
7.738389947639778256e+03,1.603895754921302874e-02
7.738390628740191460e+03,4.209658407488880982e-03
7.738391309939790517e+03,-8.751933747686124754e-03
7.738391991040203720e+03,-1.990603438840721218e-03
7.738392672239802778e+03,-4.469962159084905906e-03
7.738393353139981627e+03,-2.248213508310059616e-03
