2.946293921339791268e+03,-3.328922562666813967e-03
2.946294602440204471e+03,4.856390868275495265e-03
2.946295283639803529e+03,-1.457606633288310860e-03
2.946295964740216732e+03,3.100452323381297504e-04
2.946296645840164274e+03,-1.079942471051809072e-03
2.946297327040228993e+03,5.303475123859202611e-03
2.946298008140176535e+03,-3.657495179181013967e-03
2.946298689140006900e+03,-5.505732395250761968e-03
2.946299370340071619e+03,5.650472305876119705e-03
2.946300051440019161e+03,-8.920185967522531456e-04
2.946300732539966702e+03,7.905804887055500885e-03
2.946301413740031421e+03,4.494267300760856898e-03
2.946302094839978963e+03,-1.176922937462787644e-02
2.946302775939926505e+03,1.192381934250530406e-03
2.946303457139991224e+03,8.890420890589334491e-03
2.946304138139821589e+03,1.574452804965931207e-03
2.946304819240234792e+03,2.097118571595668612e-03
2.946305500439833850e+03,-1.656756640212142528e-03
2.946306181539781392e+03,2.966965706365343181e-03
2.946306862640194595e+03,-3.488476737334655908e-03
2.946307543839793652e+03,5.056090618909880874e-03
2.946308224940206856e+03,4.089482555786894125e-04
2.946308906040154397e+03,6.870920541267810933e-03
2.946309587140101939e+03,9.262818272500528138e-03
2.946310268240049481e+03,3.640317077497901010e-04
2.946310949339997023e+03,-7.885120735580009033e-03
2.946311630439944565e+03,4.025167913157545740e-03
2.946312311640009284e+03,-1.391365468930927385e-03
2.946312992739956826e+03,-7.267244179673282289e-03
2.946313673839904368e+03,4.589639643179932449e-03
2.946314355039969087e+03,-1.700349167212955592e-04
2.946315036039799452e+03,5.432795360102549154e-03
2.946315717140212655e+03,3.408164961401727311e-03
2.946316398339811713e+03,1.225836895917709057e-03
2.946317079440224916e+03,1.402335070836757680e-03
2.946317760540172458e+03,4.098786986533653476e-03
2.946318441739771515e+03,9.138026694471612643e-03
2.946319122840184718e+03,7.323031006445157587e-03
2.946319803940132260e+03,-4.437410402834407464e-04
2.946320485140196979e+03,9.680662035151943456e-04
2.946321166140027344e+03,-1.429876405722763089e-02
2.946321847239974886e+03,6.542565372333886131e-04
2.946322528339922428e+03,-7.704805175835605091e-03
2.946323209539987147e+03,-3.913490737632696614e-03
2.946324571839999408e+03,8.047383676050845480e-04
2.946325252939946949e+03,-8.211063080367786426e-04
2.946325934039894491e+03,-1.356650586766594557e-03
2.946326615040190518e+03,9.224610399551913531e-04
2.946327296239789575e+03,6.871109199813707491e-03
2.946329339640215039e+03,-4.816347338061466310e-03
2.946330020740162581e+03,3.685417286410030968e-03
2.946330701940227300e+03,-4.280981263072858312e-04
2.946331383040174842e+03,7.125419339028882248e-03
2.946332064040005207e+03,3.048105581317850366e-03
2.946332745240069926e+03,7.485735090661416180e-03
2.946333426340017468e+03,-2.312333275533151600e-03
2.946334107439965010e+03,-2.590849144533668991e-04
2.946334788640029728e+03,-6.330787840870821803e-03
